[gsim-emu] zero-init 587928 register words
[gsim-probe post-reset] rocket_pc=0x0 muon_c0t0_currPC=0x10000000 muon_minstret[c0t0=0 c0t1=0 c1t0=0 c1t1=0] muon_be_reset=1
[gsim-emu] reset done, running (max_cycles=360000)
[gsim-fetch cyc=59] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=60] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=61] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=62] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=63] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=64] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=65] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=66] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=67] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=68] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=69] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=70] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=71] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=72] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=73] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=74] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=75] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=76] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=77] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=78] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=79] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=80] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=81] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=82] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=83] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=84] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=85] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=86] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=87] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=88] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=89] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=90] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=91] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=92] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=93] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=94] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=95] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=96] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=97] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=98] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=99] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=100] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=101] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=102] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=103] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=104] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=105] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=106] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=107] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=108] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=109] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=110] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=111] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=112] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=113] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=114] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=115] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=116] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=117] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=118] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=119] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=120] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=121] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=122] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=123] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=124] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=125] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=126] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=127] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=128] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=129] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=130] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=131] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=132] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=133] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=134] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=135] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=136] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=137] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=138] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=139] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=140] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=141] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=142] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=143] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=144] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=145] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=146] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=147] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=148] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=149] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=150] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=151] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=152] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=153] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=154] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=155] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=156] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=157] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=158] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=159] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-fetch cyc=160] currPC=0x10000000 icacheWordNode.a.valid=1 icacheInFlights=0x68ee05d4a7c be_reset=0
[gsim-probe tick] rocket_pc=0x100b8 muon_c0t0_currPC=0x10000018 muon_minstret[c0t0=0 c0t1=0 c1t0=0 c1t1=0] muon_be_reset=0
[gsim-ar] #0 addr=0x80000000
[gsim-ar] #1 addr=0x110000000
[gsim-ar] #2 addr=0x800000c0
[gsim-ar] #3 addr=0x110000020
[gsim-ar] #4 addr=0x8007ffe0
[gsim-ar] #5 addr=0x110004000
[gsim-ar] #6 addr=0x110004020
[gsim-ar] #7 addr=0x800000e0
[gsim-ar] #8 addr=0x110004440
[gsim-ar] #9 addr=0x110000040
[gsim-ar] #10 addr=0x110000060
[gsim-ar] #11 addr=0x110002000
[gsim-ar] #12 addr=0x110002020
[gsim-ar] #13 addr=0x110002040
[gsim-ar] #14 addr=0x110002060
[gsim-ar] #15 addr=0x110002080
[gsim-ar] #16 addr=0x110000080
[gsim-ar] #17 addr=0x1100020c0
[gsim-ar] #18 addr=0x1100020e0
[gsim-ar] #19 addr=0x110003960
[gsim-ar] #20 addr=0x110002100
[gsim-ar] #21 addr=0x17effffc0
[gsim-ar] #22 addr=0x17effffe0
[gsim-ar] #23 addr=0x110002120
[gsim-ar] #24 addr=0x110002140
[gsim-ar] #25 addr=0x17efffbc0
[gsim-ar] #26 addr=0x17efffbe0
[gsim-ar] #27 addr=0x110002160
[gsim-ar] #28 addr=0x17efffc00
[gsim-ar] #29 addr=0x17efffc20
[gsim-ar] #30 addr=0x110002180
[gsim-ar] #31 addr=0x1100021a0
[gsim-ar] #32 addr=0x1100021c0
[gsim-ar] #33 addr=0x1100021e0
[gsim-ar] #34 addr=0x110002200
[gsim-ar] #35 addr=0x110002220
[gsim-ar] #36 addr=0x110002240
[gsim-ar] #37 addr=0x110002260
[gsim-ar] #38 addr=0x110002280
[gsim-ar] #39 addr=0x1100022a0
[gsim-probe tick] rocket_pc=0x800000f2 muon_c0t0_currPC=0x100025b8 muon_minstret[c0t0=183 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x800000da muon_c0t0_currPC=0x10002c58 muon_minstret[c0t0=392 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x800000e6 muon_c0t0_currPC=0x100032d8 muon_minstret[c0t0=603 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x800000f2 muon_c0t0_currPC=0x100039b8 muon_minstret[c0t0=810 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x800000da muon_c0t0_currPC=0x100039b8 muon_minstret[c0t0=1111 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x800000e6 muon_c0t0_currPC=0x100039b8 muon_minstret[c0t0=1415 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x800000f2 muon_c0t0_currPC=0x100039b8 muon_minstret[c0t0=1716 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x800000da muon_c0t0_currPC=0x100039b8 muon_minstret[c0t0=2016 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x800000e6 muon_c0t0_currPC=0x100039b8 muon_minstret[c0t0=2317 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000015e muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=2463 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000015e muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=2623 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000004c muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=2783 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000017a muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=2943 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x800001aa muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=3103 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x800001c2 muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=3263 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000040 muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=3423 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000006c muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=3583 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x800001fe muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=3743 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000015e muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=3903 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000076 muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=4063 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000015e muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=4223 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000016c muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=4383 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000005e muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=4543 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000004c muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=4703 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000048 muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=4863 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x800001c2 muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=5023 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000004c muon_c0t0_currPC=0x10003968 muon_minstret[c0t0=5183 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
